station_id,capacity,station_code,station_name,lcd_racks,qr_racks,operation_type,capacity_source
ST-2237,30,1396.0,래미안장위퍼스트하이(513동),,30.0,QR,seoul_open_data
ST-2236,20,1395.0,래미안장위포레카운티(102동),,20.0,QR,seoul_open_data
ST-2235,10,1394.0,길음뉴타운 래미안9단지,,10.0,QR,seoul_open_data
ST-2234,10,1393.0,돈암육교 하단,,10.0,QR,seoul_open_data
ST-2233,20,,,,,,fallback_20
ST-2232,10,1391.0,성북청소년센터,,10.0,QR,seoul_open_data
ST-2231,10,1390.0,석관래미안아트리치,,10.0,QR,seoul_open_data
ST-2230,20,,,,,,fallback_20
ST-223,20,166.0, 가재울 초등학교,20.0,,LCD,seoul_open_data
ST-2229,10,1388.0, 돈암초교입구 버스정류장(한성대입구역 방면),,10.0,QR,seoul_open_data
ST-2228,20,,,,,,fallback_20
ST-2227,10,1386.0,동선고가차도 초입,,10.0,QR,seoul_open_data
ST-2226,10,1385.0,성신여대입구역 3번출구 앞,,10.0,QR,seoul_open_data
ST-2225,13,1384.0,성신여대입구역 5번출구,,13.0,QR,seoul_open_data
ST-2224,20,,,,,,fallback_20
ST-2223,18,1381.0,석계역 4번출구 뒤,,18.0,QR,seoul_open_data
ST-2222,10,1380.0,월곡역 5번출구 앞,,10.0,QR,seoul_open_data
ST-2221,20,,,,,,fallback_20
ST-2220,20,,,,,,fallback_20
ST-222,20,165.0, 중앙근린공원,20.0,,LCD,seoul_open_data
ST-2219,10,3134.0,SK리쳄블(상수도사업본부),,10.0,QR,seoul_open_data
ST-2218,20,,,,,,fallback_20
ST-2217,10,3132.0,홍제교,,10.0,QR,seoul_open_data
ST-2216,15,3131.0,연가교 교차로,,15.0,QR,seoul_open_data
ST-2215,20,3130.0,가재울사거리,,20.0,QR,seoul_open_data
ST-2214,20,3129.0,DMC래미안e편한세상203동옆,,20.0,QR,seoul_open_data
ST-2213,7,3128.0,동신병원 맞은편,,7.0,QR,seoul_open_data
ST-2212,10,3127.0,홍은2파출소 옆,,10.0,QR,seoul_open_data
ST-2211,20,,,,,,fallback_20
ST-2210,20,3125.0,연희파크푸르지오아파트 앞,,20.0,QR,seoul_open_data
ST-221,10,164.0, 북가좌1동 주민센터,,10.0,QR,seoul_open_data
ST-2209,20,,,,,,fallback_20
ST-2208,30,3123.0,DMC파크뷰자이1단지 110동 앞,,30.0,QR,seoul_open_data
ST-2207,20,3122.0,북가좌삼거리2,,20.0,QR,seoul_open_data
ST-2206,15,3121.0,가좌삼거리,,15.0,QR,seoul_open_data
ST-2205,12,3120.0,DMC엘가아파트 앞,,12.0,QR,seoul_open_data
ST-2204,10,3119.0,연희 브라운스톤 아파트 앞,,10.0,QR,seoul_open_data
ST-2203,20,,,,,,fallback_20
ST-2202,10,3117.0,이화여대 인문관 인근,,10.0,QR,seoul_open_data
ST-2201,10,3116.0,신촌역 4번출구,,10.0,QR,seoul_open_data
ST-2200,20,3115.0,북아현 치안센터 인근,,20.0,QR,seoul_open_data
ST-220,6,163.0, 명지전문대학교 정문 앞,,6.0,QR,seoul_open_data
ST-22,5,120.0, 신수동 사거리,,5.0,QR,seoul_open_data
ST-2199,15,3113.0,독립문 앞,,15.0,QR,seoul_open_data
ST-2198,7,3114.0,충정로역 3번 출구,,7.0,QR,seoul_open_data
ST-2197,20,,,,,,fallback_20
ST-2196,10,3111.0,무악재역 4번 출구,,10.0,QR,seoul_open_data
ST-2195,15,3110.0,홍은 현대아이파크 아파트 202동 앞,,15.0,QR,seoul_open_data
ST-2194,10,3109.0,북한산더? 106동 앞,,10.0,QR,seoul_open_data
ST-2193,20,,,,,,fallback_20
ST-2192,20,,,,,,fallback_20
ST-2191,10,867.0,서빙고역 광장(1번출구),,10.0,QR,seoul_open_data
ST-2190,10,866.0,브라운스톤 남산아파트,,10.0,QR,seoul_open_data
ST-219,15,162.0, 봉원고가차도 밑,15.0,,LCD,seoul_open_data
ST-2189,20,,,,,,fallback_20
ST-2188,10,864.0,순천향대학병원(한남오거리),,10.0,QR,seoul_open_data
ST-2187,10,863.0,이촌역2번 출구,,10.0,QR,seoul_open_data
ST-2186,20,,,,,,fallback_20
ST-2185,20,,,,,,fallback_20
ST-2184,22,860.0,LG한강 자이아파트 앞,,22.0,QR,seoul_open_data
ST-2183,10,859.0,남산공원 야외식물원 앞,,10.0,QR,seoul_open_data
ST-2182,10,858.0,녹사평역3번 출구,,10.0,QR,seoul_open_data
ST-2181,10,857.0, 현대 안성타워,,10.0,QR,seoul_open_data
ST-2180,20,,,,,,fallback_20
ST-218,8,161.0, 무악재역1번 출구,8.0,,LCD,seoul_open_data
ST-2179,10,855.0,이촌역5번출구 앞,,10.0,QR,seoul_open_data
ST-2178,10,854.0,HID 유족동지회 앞,,10.0,QR,seoul_open_data
ST-2177,19,853.0,용산역 맞은편,,19.0,QR,seoul_open_data
ST-2176,30,852.0,청암자이아파트 앞,,30.0,QR,seoul_open_data
ST-2175,10,851.0,효창 푸르지오 앞,,10.0,QR,seoul_open_data
ST-2174,15,850.0, KCC용산월츠타워,,15.0,QR,seoul_open_data
ST-2173,20,849.0, 삼각지 자이아파트,,20.0,QR,seoul_open_data
ST-2172,10,848.0, 삼각지12번 출구,,10.0,QR,seoul_open_data
ST-2171,20,,,,,,fallback_20
ST-2170,20,,,,,,fallback_20
ST-217,13,160.0,북아현동 가구거리,,13.0,QR,seoul_open_data
ST-2169,20,,,,,,fallback_20
ST-2168,15,3010.0,홍대입구역 3번출구,,15.0,QR,seoul_open_data
ST-2167,10,3009.0,홍대입구역 사거리,,10.0,QR,seoul_open_data
ST-2166,10,3008.0,DMC역7번출구,,10.0,QR,seoul_open_data
ST-2165,10,3007.0,MBC 앞,,10.0,QR,seoul_open_data
ST-2164,10,3006.0, 상암월드컵파크5단지(상암중학교),,10.0,QR,seoul_open_data
ST-2163,10,3005.0,마포구청 청사내,,10.0,QR,seoul_open_data
ST-2162,20,,,,,,fallback_20
ST-2161,5,3003.0,래미안신공덕3차아파트,,5.0,QR,seoul_open_data
ST-2160,10,3002.0,벽산상암스마트큐브,,10.0,QR,seoul_open_data
ST-216,5,159.0, 이대역 4번 출구,,5.0,QR,seoul_open_data
ST-2159,20,,,,,,fallback_20
ST-2158,20,,,,,,fallback_20
ST-2157,10,498.0,연남동주민센터 앞,,10.0,QR,seoul_open_data
ST-2156,25,497.0,합정동주민센터 앞,,25.0,QR,seoul_open_data
ST-2155,20,,,,,,fallback_20
ST-2154,10,495.0,염리초등학교 앞,,10.0,QR,seoul_open_data
ST-2153,5,494.0,신수동주민센터,,5.0,QR,seoul_open_data
ST-2152,7,493.0,홍대입구역 6번출구,,7.0,QR,seoul_open_data
ST-2151,20,,,,,,fallback_20
ST-2150,10,491.0,월드컵파크 4단지,,10.0,QR,seoul_open_data
ST-215,20,,,,,,fallback_20
ST-2149,23,490.0,가온문화공원,,23.0,QR,seoul_open_data
ST-2148,10,489.0,구룡근린공원,,10.0,QR,seoul_open_data
ST-2147,10,488.0,푸르메병원,,10.0,QR,seoul_open_data
ST-2146,20,,,,,,fallback_20
ST-2145,20,,,,,,fallback_20
ST-2144,20,,,,,,fallback_20
ST-2143,20,,,,,,fallback_20
ST-2142,20,,,,,,fallback_20
ST-2141,20,,,,,,fallback_20
ST-2140,20,,,,,,fallback_20
ST-214,12,157.0, 애오개역 4번출구 앞,12.0,,LCD,seoul_open_data
ST-2139,20,,,,,,fallback_20
ST-2138,20,,,,,,fallback_20
ST-2137,10,1569.0,수유역2번출구,,10.0,QR,seoul_open_data
ST-2136,20,,,,,,fallback_20
ST-2135,20,,,,,,fallback_20
ST-2134,15,1565.0,수유사거리,,15.0,QR,seoul_open_data
ST-2133,7,1564.0,4.19민주묘지역 1번출구,,7.0,QR,seoul_open_data
ST-2132,10,1560.0, 도봉세무서 앞,,10.0,QR,seoul_open_data
ST-2131,20,,,,,,fallback_20
ST-2130,20,,,,,,fallback_20
ST-213,10,156.0, 서울서부지방법원 앞,,10.0,QR,seoul_open_data
ST-2129,10,1557.0,신창교,,10.0,QR,seoul_open_data
ST-2128,20,,,,,,fallback_20
ST-2127,20,,,,,,fallback_20
ST-2126,20,,,,,,fallback_20
ST-2125,20,,,,,,fallback_20
ST-2124,20,,,,,,fallback_20
ST-2123,20,,,,,,fallback_20
ST-2122,20,,,,,,fallback_20
ST-2121,20,,,,,,fallback_20
ST-2120,15,1775.0,신원리베르텔 앞,,15.0,QR,seoul_open_data
ST-212,15,155.0, 가좌역1 번출구 앞,,15.0,QR,seoul_open_data
ST-2119,8,1774.0,정의여중고 버스정류소,,8.0,QR,seoul_open_data
ST-2118,20,,,,,,fallback_20
ST-2117,10,1772.0,시립도봉노인복지관 버스정류소,,10.0,QR,seoul_open_data
ST-2116,20,,,,,,fallback_20
ST-2115,20,,,,,,fallback_20
ST-2114,20,,,,,,fallback_20
ST-2113,8,1768.0,신동아타워 버스정류소,,8.0,QR,seoul_open_data
ST-2112,20,,,,,,fallback_20
ST-2111,20,,,,,,fallback_20
ST-2110,20,,,,,,fallback_20
ST-211,13,154.0, 마포구청역,13.0,,LCD,seoul_open_data
ST-2109,20,,,,,,fallback_20
ST-2108,20,,,,,,fallback_20
ST-2107,20,,,,,,fallback_20
ST-2106,20,,,,,,fallback_20
ST-2105,20,,,,,,fallback_20
ST-2104,10,1759.0,서울북부지방법원 앞,,10.0,QR,seoul_open_data
ST-2103,20,,,,,,fallback_20
ST-2102,20,,,,,,fallback_20
ST-2101,20,,,,,,fallback_20
ST-2100,20,,,,,,fallback_20
ST-210,10,153.0, 성산2교 사거리,10.0,,LCD,seoul_open_data
ST-21,10,119.0, 서강나루 공원,,10.0,QR,seoul_open_data
ST-2099,20,,,,,,fallback_20
ST-2098,20,,,,,,fallback_20
ST-2097,20,,,,,,fallback_20
ST-2096,20,,,,,,fallback_20
ST-2095,12,1750.0, 창포원 남쪽 입구,,12.0,QR,seoul_open_data
ST-2094,10,1749.0, ESA아파트 상가 앞,,10.0,QR,seoul_open_data
ST-2093,20,,,,,,fallback_20
ST-2092,20,,,,,,fallback_20
ST-2091,20,,,,,,fallback_20
ST-2090,20,,,,,,fallback_20
ST-209,20,,,,,,fallback_20
ST-2089,15,1744.0,도봉소방서 옆,,15.0,QR,seoul_open_data
ST-2088,10,1743.0,창동19단지아파트 관리사무소앞,,10.0,QR,seoul_open_data
ST-2087,20,,,,,,fallback_20
ST-2086,20,,,,,,fallback_20
ST-2085,16,2919.0,등나무 근린공원(시립북서울미술관 앞),,16.0,QR,seoul_open_data
ST-2084,20,,,,,,fallback_20
ST-2083,20,,,,,,fallback_20
ST-2082,20,,,,,,fallback_20
ST-2081,35,2915.0,서울과학기술대학교(어학교육원),,35.0,QR,seoul_open_data
ST-2080,20,,,,,,fallback_20
ST-208,20,,,,,,fallback_20
ST-2079,20,,,,,,fallback_20
ST-2078,20,2912.0,대진고등학교,,20.0,QR,seoul_open_data
ST-2077,7,2911.0,상계역중앙시장,,7.0,QR,seoul_open_data
ST-2076,10,2910.0,도깨비시장,,10.0,QR,seoul_open_data
ST-2075,13,2909.0, 석계역 3번 출구,,13.0,QR,seoul_open_data
ST-2074,20,2908.0, 광운대학교 중앙도서관,,20.0,QR,seoul_open_data
ST-2073,20,,,,,,fallback_20
ST-2072,20,,,,,,fallback_20
ST-2071,20,,,,,,fallback_20
ST-2070,20,,,,,,fallback_20
ST-207,15,150.0, 서강대역 2번출구 앞,,15.0,QR,seoul_open_data
ST-2069,20,,,,,,fallback_20
ST-2068,20,,,,,,fallback_20
ST-2067,20,,,,,,fallback_20
ST-2066,20,,,,,,fallback_20
ST-2065,20,,,,,,fallback_20
ST-2064,20,,,,,,fallback_20
ST-2063,10,1697.0,상계주공2단지 219동,,10.0,QR,seoul_open_data
ST-2062,20,,,,,,fallback_20
ST-2061,20,,,,,,fallback_20
ST-2060,20,,,,,,fallback_20
ST-206,11,148.0, 용강동 주민센터 앞,,11.0,QR,seoul_open_data
ST-2059,10,2742.0,강서구민올림픽체육센터,,10.0,QR,seoul_open_data
ST-2058,8,2741.0,마곡수명산파크5-6단지,,8.0,QR,seoul_open_data
ST-2057,20,2740.0,마곡레포츠센터,,20.0,QR,seoul_open_data
ST-2056,20,2739.0,수명산파크1단지교차로,,20.0,QR,seoul_open_data
ST-2055,20,,,,,,fallback_20
ST-2054,10,2737.0,까치산역 3번 출구,,10.0,QR,seoul_open_data
ST-2053,20,,,,,,fallback_20
ST-2052,20,,,,,,fallback_20
ST-2051,20,,,,,,fallback_20
ST-2050,15,2733.0,마곡13단지 정문 앞,,15.0,QR,seoul_open_data
ST-205,7,147.0, 마포역 4번출구 뒤,,7.0,QR,seoul_open_data
ST-2049,14,2732.0,마곡수명산 1-2단지,,14.0,QR,seoul_open_data
ST-2048,20,2731.0,명덕고교,,20.0,QR,seoul_open_data
ST-2047,30,2730.0,마곡메가박스 앞,,30.0,QR,seoul_open_data
ST-2046,30,2729.0,넥센 유니버시티 앞,,30.0,QR,seoul_open_data
ST-2045,55,2728.0,마곡나루역 3번 출구,,55.0,QR,seoul_open_data
ST-2044,25,2727.0,서울식물원 잔디마당 앞,,25.0,QR,seoul_open_data
ST-2043,20,,,,,,fallback_20
ST-2042,20,2725.0,서울식물원 식물문화센터,,20.0,QR,seoul_open_data
ST-2041,25,2724.0,(재)FITI시험연구원,,25.0,QR,seoul_open_data
ST-2040,13,2723.0,마곡 필네이처,,13.0,QR,seoul_open_data
ST-204,12,146.0, 마포역 2번출구 뒤,12.0,,LCD,seoul_open_data
ST-2039,15,793.0,목동5단지아파트 534동,,15.0,QR,seoul_open_data
ST-2038,20,,,,,,fallback_20
ST-2037,12,2721.0,등촌1-10단지 교차로,,12.0,QR,seoul_open_data
ST-2036,30,2720.0,힐스테이트에코,,30.0,QR,seoul_open_data
ST-2035,40,2719.0,마곡문화공원,,40.0,QR,seoul_open_data
ST-2034,20,2718.0,마곡수명산파크1단지,,20.0,QR,seoul_open_data
ST-2033,62,2717.0,LG유플러스 마곡사옥,,62.0,QR,seoul_open_data
ST-2032,20,2716.0,롯데 R&D 센터,,20.0,QR,seoul_open_data
ST-2031,25,2715.0,마곡나루역 2번 출구,,25.0,QR,seoul_open_data
ST-2030,20,,,,,,fallback_20
ST-203,9,145.0, 공덕역 5번출구,9.0,,LCD,seoul_open_data
ST-2029,13,2713.0,우장초등학교 앞,,13.0,QR,seoul_open_data
ST-2028,18,2712.0,화곡터널입구교차로,,18.0,QR,seoul_open_data
ST-2027,9,2711.0,가로공원공영주차장 1번 출구,,9.0,QR,seoul_open_data
ST-2026,30,2710.0,라이품 공영주차장 앞,,30.0,QR,seoul_open_data
ST-2025,20,2709.0,강변아파트 310동 앞,,20.0,QR,seoul_open_data
ST-2024,15,2708.0,강서한강자이타워 앞,,15.0,QR,seoul_open_data
ST-2023,13,2707.0,한강아파트,,13.0,QR,seoul_open_data
ST-2022,13,2706.0,강서공업고등학교 앞,,13.0,QR,seoul_open_data
ST-2021,20,,,,,,fallback_20
ST-2020,10,2704.0,홈플러스(강서점),,10.0,QR,seoul_open_data
ST-202,20,,,,,,fallback_20
ST-2019,5,486.0, 평창동주민센터 앞,5.0,,LCD,seoul_open_data
ST-2018,20,2703.0,서울도시가스 앞,,20.0,QR,seoul_open_data
ST-2017,20,792.0,목동트라팰리스 웨스턴에비뉴,,20.0,QR,seoul_open_data
ST-2016,15,791.0,현대하이페리온,,15.0,QR,seoul_open_data
ST-2015,20,,,,,,fallback_20
ST-2014,15,788.0,양천구청역 2번출구 옆,,15.0,QR,seoul_open_data
ST-2013,14,787.0,양천아파트 입구,,14.0,QR,seoul_open_data
ST-2012,9,786.0,목동아파트 8단지 상가동 앞,,9.0,QR,seoul_open_data
ST-2011,24,785.0,"양천구청, 보건소 사잇길",,24.0,QR,seoul_open_data
ST-2010,20,,,,,,fallback_20
ST-201,9,143.0, 공덕역 2번출구,9.0,,LCD,seoul_open_data
ST-2009,20,,,,,,fallback_20
ST-2008,20,782.0,서남병원 후문,,20.0,QR,seoul_open_data
ST-2007,15,781.0,신정보도육교 아래,,15.0,QR,seoul_open_data
ST-2006,15,780.0,신정교 하부,,15.0,QR,seoul_open_data
ST-2005,20,779.0, 신정1동 주민센터 앞,,20.0,QR,seoul_open_data
ST-2004,20,,,,,,fallback_20
ST-2003,10,777.0,신월6차보람아파트 앞,,10.0,QR,seoul_open_data
ST-2002,15,776.0,목마공원,,15.0,QR,seoul_open_data
ST-2001,10,775.0,세종그랑시아 앞(102동),,10.0,QR,seoul_open_data
ST-2000,11,774.0,등촌역 4번 출구,,11.0,QR,seoul_open_data
ST-200,11,142.0, 아현역 4번출구 앞,11.0,,LCD,seoul_open_data
ST-20,15,114.0, 홍대입구역 8번출구 앞,,15.0,QR,seoul_open_data
ST-1999,10,773.0,"염창역 3, 4번 출구 사이",,10.0,QR,seoul_open_data
ST-1998,20,,,,,,fallback_20
ST-1997,8,771.0,목동아파트 703동 앞,,8.0,QR,seoul_open_data
ST-1996,15,770.0,목동역5번출구 교통정보센터 앞,,15.0,QR,seoul_open_data
ST-1995,20,769.0,CBS방송국 앞,,20.0,QR,seoul_open_data
ST-1994,15,768.0,목동5단지아파트 501동,,15.0,QR,seoul_open_data
ST-1993,10,767.0,신정숲속마을아파트,,10.0,QR,seoul_open_data
ST-1992,10,3221.0,서울특별시 남부교육지원청,,10.0,QR,seoul_open_data
ST-1991,20,3220.0,래미안에스티움 앞 (신풍로),,20.0,QR,seoul_open_data
ST-1990,10,3219.0,영등포역 1번출구,,10.0,QR,seoul_open_data
ST-199,10,384.0, 종로학원본원,10.0,,LCD,seoul_open_data
ST-1989,20,,,,,,fallback_20
ST-1988,20,,,,,,fallback_20
ST-1987,20,,,,,,fallback_20
ST-1986,15,3215.0,강변삼성래미안,,15.0,QR,seoul_open_data
ST-1985,10,3214.0,영등포 푸르지오 아파트 A,,10.0,QR,seoul_open_data
ST-1984,20,,,,,,fallback_20
ST-1983,10,3212.0,신풍역 6번출구,,10.0,QR,seoul_open_data
ST-1982,15,3211.0,신길 래미안 프레비뉴,,15.0,QR,seoul_open_data
ST-1981,20,,,,,,fallback_20
ST-1980,20,,,,,,fallback_20
ST-198,22,383.0, 신당역 12번 출구 뒤,22.0,,LCD,seoul_open_data
ST-1979,20,,,,,,fallback_20
ST-1978,12,3207.0,양남사거리1,,12.0,QR,seoul_open_data
ST-1977,15,3206.0,문래동 주민센터,,15.0,QR,seoul_open_data
ST-1976,10,3205.0,문래현대2차,,10.0,QR,seoul_open_data
ST-1975,10,3204.0,도림고가도로 밑,,10.0,QR,seoul_open_data
ST-1974,10,3203.0,도림동배드민턴체육관,,10.0,QR,seoul_open_data
ST-1973,15,3202.0,당산롯데캐슬프레스티지,,15.0,QR,seoul_open_data
ST-1972,9,3201.0,당산skv1센터,,9.0,QR,seoul_open_data
ST-1971,10,299.0,여의도 순복음교회,,10.0,QR,seoul_open_data
ST-1970,25,298.0,KBS 연구동 건너편,,25.0,QR,seoul_open_data
ST-197,7,382.0, 약수역 10번출구 앞,7.0,,LCD,seoul_open_data
ST-1969,10,297.0,국회3문,,10.0,QR,seoul_open_data
ST-1968,20,296.0,KT플라자 영등포점,,20.0,QR,seoul_open_data
ST-1967,10,295.0,영등포공원 분수대 앞,,10.0,QR,seoul_open_data
ST-1966,10,2826.0,가마산지하보도 옆,,10.0,QR,seoul_open_data
ST-1965,10,2825.0,초롱타운 앞,,10.0,QR,seoul_open_data
ST-1964,10,2824.0,미래사랑어린이공원 앞,,10.0,QR,seoul_open_data
ST-1963,10,2823.0,중앙유통단지 앞,,10.0,QR,seoul_open_data
ST-1962,14,2822.0,제니스스포츠 앞,,14.0,QR,seoul_open_data
ST-1961,10,2821.0,청구아파트 앞,,10.0,QR,seoul_open_data
ST-1960,10,2820.0,신세기아파트 앞,,10.0,QR,seoul_open_data
ST-196,15,381.0, 장충체육관,15.0,,LCD,seoul_open_data
ST-1959,20,2819.0,하늘숲초등학교 앞,,20.0,QR,seoul_open_data
ST-1958,14,2818.0,천왕이펜하우스3단지 앞,,14.0,QR,seoul_open_data
ST-1957,10,2817.0,천왕이펜하우스5단지 앞,,10.0,QR,seoul_open_data
ST-1956,14,2816.0,항동지구 8단지 803동옆(주차장입구),,14.0,QR,seoul_open_data
ST-1955,12,2815.0,항동지구 7단지 정문,,12.0,QR,seoul_open_data
ST-1954,10,2814.0,항동지구 10단지 1001동 앞,,10.0,QR,seoul_open_data
ST-1953,10,2813.0,항동지구 3단지 302동 앞,,10.0,QR,seoul_open_data
ST-1952,15,2812.0,항동프라자,,15.0,QR,seoul_open_data
ST-1951,20,,,,,,fallback_20
ST-1950,10,2810.0,항동지구 3단지 311동 앞,,10.0,QR,seoul_open_data
ST-195,8,380.0, CJ제일제당 앞,8.0,,LCD,seoul_open_data
ST-1949,10,2809.0,항동지구 11단지 1103동 앞,,10.0,QR,seoul_open_data
ST-1948,10,2808.0,항동지구 2단지 202동 앞,,10.0,QR,seoul_open_data
ST-1947,20,,,,,,fallback_20
ST-1946,20,,,,,,fallback_20
ST-1945,20,,,,,,fallback_20
ST-1944,10,2804.0,항동지구 6단지 602동 앞,,10.0,QR,seoul_open_data
ST-1943,20,,,,,,fallback_20
ST-1942,20,,,,,,fallback_20
ST-1941,8,1870.0,독산3동주민센터 앞,,8.0,QR,seoul_open_data
ST-1940,20,,,,,,fallback_20
ST-194,7,379.0, 서울역9번출구,7.0,,LCD,seoul_open_data
ST-1939,10,1868.0,우리은행 시흥남자동화점 앞,,10.0,QR,seoul_open_data
ST-1938,30,1867.0,대륭포스트타워6차 앞,,30.0,QR,seoul_open_data
ST-1937,10,1866.0,서울안천초등학교 옆,,10.0,QR,seoul_open_data
ST-1936,10,1865.0,금천구청앞(M빌딩),,10.0,QR,seoul_open_data
ST-1935,15,1864.0,산호시티빌 옆,,15.0,QR,seoul_open_data
ST-1934,9,1863.0,위너스 스포츠클럽 골프연습장옆,,9.0,QR,seoul_open_data
ST-1933,20,1862.0,스타즈호텔독산 빌딩 앞,,20.0,QR,seoul_open_data
ST-1932,10,1861.0,IBK기업은행 석수역 지점 앞,,10.0,QR,seoul_open_data
ST-1931,20,,,,,,fallback_20
ST-1930,20,,,,,,fallback_20
ST-193,20,,,,,,fallback_20
ST-1929,15,2545.0,국립중앙도서관(국제회의장옆),,15.0,QR,seoul_open_data
ST-1928,20,,,,,,fallback_20
ST-1927,20,,,,,,fallback_20
ST-1926,10,2542.0,신논현타워 앞,,10.0,QR,seoul_open_data
ST-1925,20,,,,,,fallback_20
ST-1924,10,2540.0,반포천 앞,,10.0,QR,seoul_open_data
ST-1923,10,2538.0,사평리근린공원,,10.0,QR,seoul_open_data
ST-1922,10,2537.0,양재역 8번출구 앞,,10.0,QR,seoul_open_data
ST-1921,20,,,,,,fallback_20
ST-1920,10,2535.0,신반포역 3번출구 뒤,,10.0,QR,seoul_open_data
ST-192,20,,,,,,fallback_20
ST-1919,20,,,,,,fallback_20
ST-1918,10,2533.0,한가람미술관 앞,,10.0,QR,seoul_open_data
ST-1917,13,2532.0,국립국악원 앞,,13.0,QR,seoul_open_data
ST-1916,20,2531.0,멤피스아파트 앞,,20.0,QR,seoul_open_data
ST-1915,15,2530.0,삼호3차아파트 앞,,15.0,QR,seoul_open_data
ST-1914,12,2529.0,우리은행 방배동지점 앞,,12.0,QR,seoul_open_data
ST-1913,20,,,,,,fallback_20
ST-1912,20,,,,,,fallback_20
ST-1911,20,,,,,,fallback_20
ST-1910,20,2525.0,반포쇼핑타운 2동 앞,,20.0,QR,seoul_open_data
ST-191,20,,,,,,fallback_20
ST-1909,15,2524.0,반포쇼핑타운 8동 앞,,15.0,QR,seoul_open_data
ST-1908,10,2523.0,뉴코아 킴스클럽 앞,,10.0,QR,seoul_open_data
ST-1907,20,,,,,,fallback_20
ST-1906,13,2521.0,서초 크로바타워 앞,,13.0,QR,seoul_open_data
ST-1905,20,2520.0,서초1교 (진흥아파트 방면),,20.0,QR,seoul_open_data
ST-1904,10,2519.0,서초2교(사임당로 방면),,10.0,QR,seoul_open_data
ST-1903,10,2518.0,서초동 현대아파트 앞,,10.0,QR,seoul_open_data
ST-1902,20,2517.0,서초그랑자이 앞,,20.0,QR,seoul_open_data
ST-1901,9,2516.0,본마을 노인복지센터 앞,,9.0,QR,seoul_open_data
ST-1900,15,2515.0,서초초등학교 후문,,15.0,QR,seoul_open_data
ST-190,20,,,,,,fallback_20
ST-19,9,118.0, 광흥창역 2번출구 앞,,9.0,QR,seoul_open_data
ST-1899,10,2514.0,사평역 2번출구,,10.0,QR,seoul_open_data
ST-1898,20,,,,,,fallback_20
ST-1897,10,2431.0,대치역 7번출구,,10.0,QR,seoul_open_data
ST-1896,10,2430.0,강남파이낸스센터앞(역삼역2번출구),,10.0,QR,seoul_open_data
ST-1895,20,,,,,,fallback_20
ST-1894,20,,,,,,fallback_20
ST-1893,10,2427.0,개포고등학교 정문앞,,10.0,QR,seoul_open_data
ST-1892,20,,,,,,fallback_20
ST-1891,20,,,,,,fallback_20
ST-1890,20,,,,,,fallback_20
ST-189,12,374.0, 청구역 2번출구 앞,12.0,,LCD,seoul_open_data
ST-1889,10,2423.0,영희초교 사거리(래미안개포루체하임),,10.0,QR,seoul_open_data
ST-1888,10,2422.0,수서동 성당 맞은편,,10.0,QR,seoul_open_data
ST-1887,20,,,,,,fallback_20
ST-1886,20,2420.0,학여울역 사거리(LG베스트샵 앞),,20.0,QR,seoul_open_data
ST-1885,13,2419.0,"봉은사역 1,2번 출구",,13.0,QR,seoul_open_data
ST-1884,10,2418.0,봉은사역 7번 출구,,10.0,QR,seoul_open_data
ST-1883,10,2417.0,선정릉 디캠프(D.CAMP)앞,,10.0,QR,seoul_open_data
ST-1882,20,,,,,,fallback_20
ST-1881,15,2415.0,한티역 롯데백화점 앞,,15.0,QR,seoul_open_data
ST-1880,20,2414.0, 도곡역 아카데미스위트 앞,,20.0,QR,seoul_open_data
ST-188,20,,,,,,fallback_20
ST-1879,20,2413.0,도곡역 1번 출구,,20.0,QR,seoul_open_data
ST-1878,10,2656.0,풍납동 아이파크 107동 앞,,10.0,QR,seoul_open_data
